country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Ukraine,-1.2815459933013005,1.2365534192361711,0.8352642714119222,0.8760017246274414,0.6258636900308083,0
United Arab Emirates,-0.9162025822021068,5.046520078560402,-0.5421516010128631,5.461659008086685,0.7451581532316347,0
Uzbekistan,-1.8230019652826013,2.047674325688264,0.9010824791484822,-1.3527052632231105,-0.6357340484739407,0
Zambia,-3.379666857917538,2.068834084769975,0.2177035153967594,4.865380245116344,0.7907667613194493,0
Jordan,-4.032681572774056,0.5306688984346942,0.3268388020899466,0.1490579137954313,-9.416411036135848,1
Poland,2.384364136433598,0.5642358105541243,-0.0750244646631011,-2.933773338840151,1.3073302532693791,1
Iraq,-0.4805197474974326,-26.89268131777956,1.039727448506411,-1.2674392096298912,-2.9635753490640093,1
Turkey,4.378379973445244,-0.9992254955421178,-0.8784155472188121,-0.6699874968089405,4.228218752041187,1
Indonesia,-1.5628650804429496,0.5298115393251335,-1.4622350056960007,-7.451080333835415,-2.775780187271412,1
Albania,0.9849399826695469,-3.4171856237498446,3.592104095732393,1.1295176150090631,0.7742887565391938,0
Andorra,10.802845863313973,2.5647430827585547,-12.25270845062552,-0.2636691877839857,0.1430144424549249,1
Angola,-0.0969424419900774,-1.5204585290065693,-2.9495572052729964,1.3819988818912077,-0.2139558805911035,0
Armenia,-3.294272725484754,2.241754784717084,1.524669592723903,-1.7687702956967732,0.2199095573149728,1
Bahrain,-1.5504849291086389,0.8883916224490614,-0.7710225430254836,-0.4249102852088726,1.2712333293882332,1
Belarus,-2.862571106050872,-17.017183406430817,-1.8184757358016008,-12.041752895696757,0.1949088148846821,1
Bosnia and Herzegovina,3.7526956808913,0.5295157716737933,14.532641390506631,0.6020482129255397,-1.7183522357900385,0
Botswana,0.975455771424341,6.977553980343725,-2.6669822972266504,0.3594692571337253,-0.2076264760447898,1
Bulgaria,0.2463223356679826,0.7587590503079646,0.2517342144636461,1.2453602593148874,-2.389746001013491,0
Burundi,-0.8280256055927482,24.379799659195815,1.817882468263737,4.174886885385131,1.1031427513769674,1
Madagascar,-0.6674182074782172,-1.5998682081842883,-0.5994124636401748,-0.1350708785235048,2.5504254399824307,1
Cape Verde,-0.871349612700961,-2.5506922146078024,0.6343926508674065,10.129498931886395,-3.054841695201336,1
Afghanistan,-1.4952049548684267,0.4604988109575956,-2.525727921574523,-0.8072185356302334,0.3240346844675468,0
Iran,-0.5086064085382668,4.063620263249985,-2.842281925545821,-0.425601451922096,0.3851671406386645,1
Iceland,1.902762574588311,4.561992382619898,-5.215221904633294,0.8736816561180368,1.6495983948600097,0
Hungary,1.3879196069423114,0.1183919700769589,-0.2409605856006078,1.025493150128958,-2.6526112413605087,0
Vatican City,-4.825709127867713,0.79067934127655,17.280513612526715,-33.385716556128315,1.0892729486729802,1
Chad,-1.15658922560623,0.0287518327078541,-0.7372596794545383,1.0040045492268097,-1.5731633453962988,0
Guinea,-5.690295997540919,-1.8125424922490747,0.0646119091290256,3.82122385604762,-3.5662494483372287,0
Guinea-Bissau,-1.136155295019862,0.8785434855638204,-5.58764296707192,-2.5699830866482247,-3.143152033330394,0
Germany,0.0183396096690331,8.537002418906436,0.0063904696580399,-42.73634462333813,-1.79520656579769,1
France,2.443203189092904,-0.7404700683344525,1.1094168331106733,1.5063822949579375,0.7543345496788718,1
Finland,-1.5921180376373112,-1.9069355686906504,0.8656001411835154,-2.901081143598624,0.7035716630549673,0
Eritrea,0.5798679165951461,1.070103728911625,5.542804570902715,1.982010391747613,7.979958101910526,1
Equatorial Guinea,-1.096387388101388,-0.3878615848158271,-1.8028431931903504,-1.8085362289161049,1.9156160772786428,1
Ghana,5.44552133369138,0.5673575658416382,1.2293118105987124,4.369717909090372,-0.1906870514853543,0
Mozambique,0.2002309128482123,-0.2856583419550331,-2.583073745334045,3.964135551938045,2.07520536906599,0
