country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
United Arab Emirates,-6.414640136188005,-1.0102993300003127,-0.3233989875389972,0.7630632390993008,2.5865728287773773,0
Uzbekistan,-2.6694026807310904,-2.3437486597291697,-5.493545913396177,-1.4933699498874873,0.0715241580822138,0
Iraq,-0.0880446897582029,-1.1008971320686476,1.6709185487873603,0.0055162049951035,-3.244219770443055,1
Nigeria,-4.201760365280728,-7.757782918407877,-0.0940336202844566,0.2995361876092495,-0.2383848219554042,0
South Africa,-3.8300275709547646,6.716474404605239,-1.3216178459826822,0.955233010869698,-3.138449717597601,0
Iran,0.7906100464551211,-2.747469877825904,0.4638635058735035,1.373118869985117,-2.6036896127613818,1
Iceland,0.5550600972660777,-0.5255014787954521,0.8330841914524629,-0.174048265635586,3.8625909223762687,0
Indonesia,1.1320054582965098,0.0578285335583071,1.2957702278195038,0.1542347898271205,0.8952103214260831,1
Afghanistan,0.0335147268540456,1.3830808128586682,-8.435710570306066,1.3567558284444434,-1.222849679955657,0
Albania,0.5882084873372003,6.971934090204224,1.755313442507885,16.10903751810879,-1.5199341098385517,0
Andorra,-4.163813002106586,3.772977349677957,2.1954384785739856,-2.957997111913924,-4.340595639731776,1
Angola,-0.5914799322535155,4.48544247123302,-0.7263374388865663,1.9535471539081264,2.336003409175723,0
Armenia,0.457424264415357,-0.0139504988929571,-1.0844444802887363,1.647733238110367,-0.4014547481418661,1
Bahrain,-0.4362489783917229,1.1807179734582751,3.820872089672987,1.5469727011513323,-0.0307138493803822,1
Bosnia and Herzegovina,0.2700834747773928,-5.536990388705116,1.379227081213899,0.6908993914295656,0.1191568919865063,0
Botswana,-2.2570030858701733,-2.39161577709608,-0.0619302658796067,-0.9256931476434402,0.0072128926515788,0
Bulgaria,-5.462619496524442,1.569601337799982,-0.507951238100989,-0.4448491335732958,-3.417301384644169,0
Burundi,0.1221606229229145,4.183399579533505,2.218110438734553,6.803104532758963,-2.1259510574027285,1
Madagascar,-2.199747370958672,-1.1596051220202408,-1.469218093240788,-1.5593479563770447,0.4132643616686482,0
Belarus,0.3292577513966672,1.2965331952343666,2.019727306960581,-0.572391959186622,-0.981771272793568,0
Chad,6.894081323939961,-1.38092433623807,4.9922713852049405,-1.9054595419428093,0.2265695455752364,0
Cape Verde,0.0108786872704836,-1.534584721017655,0.4398547693718319,-1.012553034841843,5.271062620485896,1
Vatican City,-1.7708692399211357,-7.83933962793453,0.4945010957835399,3.716024365838866,4.138837161934024,1
Guinea-Bissau,-0.1154978017536743,-0.6982842991284927,0.4706332594488316,2.408770670537728,-1.4864428243193617,0
Guinea,0.7395683050330828,2.131888998240895,-1.90727515515302,-0.2613246614739559,0.6778922889593563,0
Ghana,2.126188246935671,-4.042199104923864,2.612771249459544,-2.1977298185502097,-2.1192459751803523,0
Hungary,-0.282510394936471,2.341898262730497,0.648677903731632,0.8466949832137478,-2.2044845438641687,0
France,0.0247452259109671,2.7503471153804906,-0.8248951461097955,-2.7782423522305275,0.995487168722015,1
Finland,-3.12860254840295,1.8820887428200188,-0.8250760161148946,-1.000758069144719,0.5224713968881654,0
Eritrea,2.361211923068557,0.3232875756391706,2.254300326381297,-0.0759608240187286,-1.9657293213727127,1
Equatorial Guinea,-1.071355269798425,0.4328265333487494,-2.4449722873607738,0.8220662266093135,1.6701710694779182,1
Germany,1.8396667049667832,-0.7842227383580835,-0.0370377929620989,-1.476709161423224,1.8692818865040923,1
Myanmar,0.6196716819861698,-0.5938951619330578,0.7573253794303666,2.298680813753091,-2.078961147492881,0
Mozambique,5.510277126461824,0.1005361313506806,-1.6432288493910734,-0.6164186353563166,0.2506250076111746,0
Mauritius,-3.163922736261381,6.008472852691654,0.2393554346153141,-2.871045478862476,-4.637391774741685,0
Mauritania,-3.2649218036559704,-3.431856510622872,-0.1576319162185184,0.9911602046253148,-1.950617962507,0
Malta,4.498479886854296,-0.2360816239600243,-0.9428334352291788,1.964171232550228,-0.8966550216825149,0
Malawi,-0.1498234855825847,-2.373752286311502,-0.7708108279853696,-0.4445718217256061,-2.0014600573258368,1
Thailand,0.7664897180003666,-1.902765001360448,1.982450544903396,0.8312305418628216,3.524295000866384,0
Kuwait,0.5874582550066054,1.6341214369433903,-4.142057366117664,-0.238558493149289,-6.282560494016992,1
Kenya,-0.3009821934795779,0.1443166739557505,-0.6974396852916546,-0.1849515110542965,-2.272904114851295,0
Nigeria,-1.8396389510477875,0.4656743426429581,-0.864837617050187,0.8188992155160493,-0.6737317591804493,0
Mali,-3.1363546387514902,-0.6922956228023148,2.8178972097671204,-1.937058784908015,-0.5036447102153386,0
Oman,1.6089061952134402,1.6626571580857583,0.1952622053744572,-0.6351390258790822,2.4036433755552697,1
Jordan,0.9175321987457248,0.0817057659900698,0.1143074813131555,-0.4836327423958658,1.497795219672064,0
Russia,-0.6693620831373581,-1.9945727797430743,0.0351971814131686,0.1174520204282176,-0.0995760974169902,0
Senegal,0.7797058185667051,-0.482872851166895,-4.781268093663548,1.6963029164427614,23.236624829322388,0
Slovenia,-6.353352906093176,-2.549873498092251,-0.97936611166929,-2.578625848805125,0.6182555951108335,0
South Africa,6.835122142182836,-0.8436342311345214,1.1791347759266626,-0.5609406598413605,2.602968132863804,0
Sudan,-1.0024282839969163,-0.6491078244767681,6.308523375618503,-0.905661185975619,-1.9567760253010784,1
Tanzania,7.3633309304820465,8.478433162838547,4.261577676893804,-1.795608170719617,0.6003297108696788,0
Vietnam,0.2015423200075247,0.3594354064631944,0.40660007880168,0.0489966215589239,-0.5389193984999279,0
Ukraine,-0.4028685394714067,1.2694478445439614,0.1129031925031893,-0.7167366647776812,3.228556148371418,0
United Arab Emirates,0.4875147437818752,10.719926561369537,2.2911500705644023,-1.3567955986556042,-1.3268635331234333,0
Uzbekistan,-1.7735076590075298,2.5238468550118154,1.1476881827435916,1.3154882667827654,-0.2984853962318328,0
Zambia,11.417062240752834,-0.473908435572605,2.0944228765167647,-1.0037600200932422,3.311329501622195,0
Poland,-4.122101306328616,1.5240728243509938,-0.4629882251954879,0.4273372649365725,-0.5491430622779278,1
Iraq,0.1987049358247838,-0.3419882258241254,-3.076164733098108,0.0075046257043843,-1.0284989035523928,1
Turkey,2.6736274345807143,-0.0068517008937201,-0.5291496563603619,-2.192902306338943,-0.6538155357671417,1
Indonesia,-0.393957368133587,0.3389078171397238,-2.432901017199107,0.902258999809279,0.5280711424313983,1
Afghanistan,5.422241598451189,1.1520024381537532,-3.913970976988536,-1.4870065760552564,-2.801574102354656,0
Albania,0.9249133646508216,-0.2853754620532052,0.293028173727995,1.0776965287816662,-2.253735663488155,0
Andorra,2.5714174240490664,-2.31641859376446,-4.449830333195893,-0.1761102069427111,1.5196349014650044,1
Angola,1.1359220373349093,-6.304061828468046,-0.1302079415399862,1.2811638469644828,4.324314349273475,0
Armenia,6.01515402112983,-1.7748946971000183,-0.8683090537777328,0.7763170636772603,1.25461588028578,1
Bahrain,3.3343985824466715,0.289147221163041,3.3600801553333763,-0.1178062518950607,-6.008762791995665,1
Belarus,0.3257585329233361,1.0868441764907515,-2.479049506196044,4.727964884517343,-1.8139713675686664,0
Bosnia and Herzegovina,0.9396760993134516,-0.9359451883189266,0.507233950805642,1.260569011792764,-1.2898120431254876,0
Botswana,0.4830050772030519,0.1591981041662263,0.2258991895105552,-1.0826192909139698,0.625370187294114,0
Bulgaria,1.05578633157963,-1.4291791140216097,-1.2572269249988195,2.62054764092989,-0.6924861864178955,0
Burundi,1.327292195519918,-1.418689980908005,2.0610746806286637,0.5498463307522863,-0.3315861652731662,1
Madagascar,0.9347442204483112,2.1586969268729685,0.7727511218056626,0.6211672943072732,0.3528671574444668,0
Cape Verde,0.4862964217123758,-5.400039842076281,-0.3059154868738657,-1.1834538752448711,0.1587186098062244,1
Iran,-1.8805851707425776,-1.7906154591085477,5.152481345647356,1.9209596737104624,-1.1396154472403908,1
Iceland,-0.7150588667630542,-0.0480498777414336,1.8784531333427392,1.5176949645030793,0.3272538276909253,0
Equatorial Guinea,1.847827135347225,-0.200584721079262,1.848643196443634,2.1529574450933846,-0.1463428426626257,1
Eritrea,-3.227918128195181,-0.6031223602443176,0.1901953100403504,-0.8153758966866618,-0.7712657268034935,1
Finland,0.4413861951548882,2.2002096105499134,2.822996360310933,0.0059059604875492,-4.702235490523845,0
France,-0.7661315683599055,3.1584629135483504,-1.466056879027592,0.2100275470211008,-0.3112972257926666,1
Germany,-1.370664088075402,-3.799907481616241,0.1559838658117583,-0.0547351322788469,0.6081935365631033,1
Ghana,2.0440145900926274,-2.088029685753433,2.3284303771411365,-2.094504093813224,-0.0673875285067626,0
Guinea,4.708651566352743,0.8619637209858345,3.909482244444703,1.9206295174730577,2.0520358435969044,0
Guinea-Bissau,-1.0990170507781638,1.959465746966819,1.1794436449627732,3.489257205080323,4.073997726460559,0
Vatican City,-0.8379515640934024,1.3714286254777908,0.4485009312819372,3.907136237979769,0.0318510022729255,1
Hungary,-4.051043049707453,0.1134889474662232,4.35697246722115,4.798903898428312,-1.9546489321499727,0
Chad,-0.0743102578144192,-2.760172464586851,-5.793996621237005,-0.5627927259019251,2.786177319336692,0
Myanmar,-0.5354246454997447,-1.266162286137652,0.4217367656227274,-1.9370791955918505,-5.559779201759905,0
Mozambique,-0.7598475799428053,2.59691189245393,-0.3273089525882882,1.551995495047307,-0.7773890282995221,0
Mauritius,4.872403438248474,-0.1218668666955776,0.3563763363957317,1.958343517557536,-2.761217746723716,0
Mauritania,1.2883765623367989,3.161252419883604,2.8083669540763205,8.961172762342176,-0.0289058014810608,0
Malta,0.8058932027922029,-3.835248476762106,-0.097594862799787,-1.370772281995862,1.6105839951822791,0
Malawi,-0.66824447080613,-1.6783104400326718,2.377635760489215,4.035639543101748,5.35556305184588,1
Thailand,-1.115360654362595,0.8406123767581344,0.9578971821798994,-0.2707631659304287,1.89588321765124,0
Kuwait,1.1681737487717438,6.50416508726898,2.5567960098405025,0.0505711271293247,1.347536366898186,1
Kenya,1.1643609039858285,-2.042880453742892,4.798762657521499,0.3146860710904311,-1.309424660838424,0
Turkey,0.0634034746765234,0.6944113802025138,-9.63808545019587,1.5869207763748874,-1.2239241425892309,1
Mali,0.50313623342362,-0.6046476220197721,-0.9887887134330284,-1.7388644672209932,-2.8281575377850343,0
Nigeria,-2.7354540953273427,0.0643775969130101,-2.346555207887215,0.0386053211278257,0.3989356489293052,0
South Africa,0.5499532879524063,1.1934714585804498,-0.4215883109872785,-0.2338259913735052,-5.079270320814742,0
Poland,0.2344463095142693,-0.0064349839331501,2.750862377889331,-0.2371217957999087,-2.540376312079544,1
Russia,3.695568387766324,-0.0179493178655071,1.9940719426284976,0.1898380159755313,-0.5931182586201829,0
Senegal,2.5111315477865963,-0.1867422195054954,4.050226832702348,-0.8332877027701192,1.7588391840456146,0
Slovenia,-0.3148152258459373,0.2579416609034929,-4.521235325125133,1.28207959626698,2.0447148500292087,0
Jordan,2.4852498205239693,-0.8143897537826469,-1.2461422575241738,1.860877836125326,0.887123922211059,0
Sudan,2.175018031730806,-1.5532206831629436,-1.9525388413328304,-0.8675945869109424,3.139963711789585,1
Tanzania,2.0897033663573894,1.9174881512578497,0.1075063924410663,0.4836348832948652,-0.4059014572963313,0
Vietnam,0.279359608219172,3.087429768771562,-1.7348099354174142,-2.126324265089353,-0.5881609603885332,0
Ukraine,-3.967090138969091,-1.514804513283435,-3.3478915694763627,1.280523680653196,-0.2186201515338402,0
United Arab Emirates,0.4882199377300791,2.8401399109910663,0.0531002025007406,-0.3495686365476254,3.704550057908583,0
Uzbekistan,1.6955268985145893,-0.6081717921038394,0.3093023629852081,-1.295798683797917,-0.3474271531072765,0
Zambia,-5.847143208305487,1.982245604256296,-3.100539318114456,-0.2644227852609053,7.701480228176325,0
Oman,-3.9693816954938224,0.2248855416257127,-0.1764651729948114,-2.03829572817628,-0.2040008543848103,1
Iraq,0.738068690826526,-1.2103293060311355,-0.6300754317315791,-0.6620249737575946,-0.1013462728278925,1
Iran,-0.4530491202914149,2.218655484059948,-1.3745859630576596,-2.619141149431419,1.9069459654925192,1
Indonesia,-1.4789824817732262,0.6408995580138491,2.270289675952231,-1.610453768386369,-0.303482019985794,1
Afghanistan,5.854181389010645,0.2401474548510709,0.0299581401702341,-5.779672992678656,-5.082609693116687,0
Albania,1.4169051290321146,-1.4516141640249018,-2.865788764677186,0.2966604222453257,1.7918884404618287,0
Andorra,-0.9477786421754282,-3.5633324368491373,3.63010226899148,-0.7102991594994115,-1.0044589910594506,1
Angola,-1.991634656782053,0.5239875181271286,-0.0411701291252174,-0.8957767744712292,7.994231851772444,0
Armenia,-0.7565297155530466,-0.4838246238296284,0.1886064216483017,-0.1819130144617929,-2.784971551244896,1
Bahrain,2.3867187135823724,-0.6049582864834248,-0.3714107509141822,-4.53874268436039,0.5201127272516375,1
Belarus,0.7553397227917051,-0.21765144367435,-2.3504312049391123,-0.3873880524163801,-0.8250567029877585,0
Botswana,-2.4996240199257405,1.0110011017437752,2.952042641725517,-0.933487487078792,1.289404446066445,0
Bulgaria,5.819674513262816,-0.399041308341629,-1.1146144267265616,0.2333180793891239,-1.5619583740892802,0
Burundi,4.820820801422906,2.4742362388099632,2.034202985270525,1.7022286386686734,2.1112565043922418,1
Madagascar,-0.1675566323872374,-0.4380754661747116,-0.3999021211711036,-0.811443953903279,3.0644752981250405,0
Cape Verde,-2.114053219565442,-1.619022568734629,-0.1961868667605936,0.160209330987946,-0.1058675220281534,1
Bosnia and Herzegovina,-1.2540417405371338,0.5316427948261159,0.4831931270414419,-5.563008087937849,0.8578588951244723,0
Equatorial Guinea,0.2163586217605024,-4.02097724375208,2.851843952903517,-0.8841476109529652,-0.7874462887207989,1
Chad,0.0482112600228368,-1.898788683757935,-0.0688371958028683,-0.7017388849681663,-3.2174440791233594,0
