country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Slovenia,-0.1736354943255858,0.9655934757930308,3.076919805491793,0.0272437714272288,-1.1406024043902685,0
Sudan,-3.1677384694622504,-8.16406432209777,11.857947417766988,2.02784254542264,5.393802680298762,1
Tanzania,-2.777197941364652,-0.4386101643703982,-0.2082840232209251,0.3468585566610851,3.000720624230324,0
Vietnam,1.5690947520065135,0.4092850296555901,-3.4661413766566387,-5.056304811665901,2.6169042075414284,0
Ukraine,-2.71369186880414,-5.480589112644495,-0.1542808856232869,-1.9476054898999529,-0.9263755335432136,0
United Arab Emirates,0.3930890987434635,-1.187096377581664,-0.3550949163959332,4.718382561741376,-2.2876908163411938,0
Uzbekistan,0.4171915313053073,-2.64313167104866,0.7641320587593022,-3.619593257147369,0.2583395953370643,0
Iraq,-16.156382779285508,6.626365679712633,-10.814860825012776,11.811395904004431,12.158961912427536,1
Nigeria,0.2309555641699006,-4.144091588398146,-0.9529437880017716,-1.4290087010710033,1.5892466464949595,0
South Africa,2.329920414238779,7.6448512188859485,1.893199343606811,-3.650875010730076,-0.0154816442282995,0
Iran,8.244376442586582,-6.308351191473581,9.159365627284222,13.993402664287366,1.790136477570652,1
Iceland,-2.086577157822606,-0.7243610773060732,1.772849959564102,3.782411119583563,-0.2260566281659421,0
Indonesia,-1.9021674928448051,-6.248938147233362,2.5790009718765887,11.518551708470396,-0.2383975077620288,1
Afghanistan,2.203622655334262,1.6081499946203497,-1.51217675979871,2.658990954671751,-0.3920004403011597,0
Albania,1.268789998913567,1.1665616230959548,3.8393181424106975,-0.6850111909823917,1.8106782237096912,0
Andorra,-2.715050874043543,7.80987621863756,1.4764994264518323,18.98611018383378,14.528833344205278,1
Angola,-0.1292656061232218,2.9978725713270453,2.6397556070533787,-0.3784669487971939,1.0168843230759192,0
Armenia,1.5360151533770576,8.715359179914598,-2.438709830867888,4.763217115591104,2.3632907926678506,1
Bahrain,5.087634632772314,3.2074287617823938,-9.961087929261591,-8.54127423051354,-7.183398510913631,1
Bosnia and Herzegovina,-1.7030416889836737,3.6247946319743,-0.1831369006504994,-0.0423659985835029,2.1321552085465107,0
Botswana,-2.348757142354676,4.374772375720818,1.1867723997970032,-1.2854820334977617,1.9682801856892365,0
Bulgaria,-4.701218360929095,0.6772067616492753,0.4054661900341427,-0.3761221375722838,-0.0159188627995884,0
Burundi,-0.3062823880718497,-5.375641691247076,9.57821860543404,-1.6355840551230685,12.035760498224928,1
Madagascar,-5.217997066645143,7.519088271869419,1.421045944234816,-6.963832472857982,-11.794382696607254,1
Belarus,-15.13237690733568,-4.296253039168168,-10.939118346112616,-9.957362619953486,2.585205076827138,1
Chad,-1.8887675766963352,-1.0961619440078252,0.7886794579023944,-6.177658937313367,-3.0773162585847733,0
Cape Verde,-13.636508084103449,-9.454337423381489,-4.196447396201771,0.8263788419331206,-7.146561147978783,1
Vatican City,-15.01380852721354,7.776720120930362,13.060669695834624,-6.874766449995734,8.764535603719818,1
Guinea-Bissau,-5.858481160696939,-1.995349545176264,0.722512111092636,0.5677919891586509,2.644351634875562,0
Guinea,0.6596043503647033,0.3198714821340322,5.621927622600316,0.1562941648152168,0.6482338119966581,0
Ghana,0.4471359560957477,3.8374833174123983,0.5442577166030255,0.4875355067161016,-3.1665324977742824,0
Hungary,-0.654662791963129,-1.0888952291877954,1.8327092981039148,-0.6465432568011398,2.901988052675987,0
France,-10.357737172914923,7.047392374446437,7.728628555596989,-9.804408416610082,10.3936190005861,1
Finland,4.329895981987661,-1.216478107505368,-0.4880285935664141,-3.10626438866415,-1.7288253004969651,0
Eritrea,5.8229250881968255,-4.342006529880155,-4.117834896870251,-16.187332979469893,7.20441173886417,1
Equatorial Guinea,9.741725129425152,-10.139847890145838,-10.618029777833968,18.433025842101102,-7.813274328686385,1
Germany,-9.397025386389185,-1.386184318128116,-8.918116429923646,-4.612760864986919,4.239182570894531,1
Myanmar,-5.870867802010808,-0.0606626360656983,0.8843286561578452,0.9757458243742606,-0.2954626381116136,0
Mozambique,0.563398490327935,4.206636019838124,0.0152454377216694,-5.115017446360437,3.291191925583438,0
Mauritius,0.2866100458750794,-0.5499561511574073,-3.0392357498535394,-1.5400031515472286,-1.6302842110963849,0
Mauritania,-4.033501340796484,1.4147490764289006,-6.198807051459376,-1.0952234867146196,-1.313944089544152,0
Malta,-1.075799649652078,-10.241317763940742,-2.624726990878381,9.066474248121455,-0.4950706564606122,1
Malawi,5.503589758072671,-5.421940880281542,-7.772802359074857,15.818909624414005,13.223649807701005,1
Thailand,2.422169341954401,2.528896669208989,1.3025862247319928,-2.1709388486423444,-3.824824397391675,0
Kuwait,-1.5649137573780418,0.4383177446461417,-1.5095964367795671,-0.7079506397510471,-10.425329868566257,1
Kenya,-0.4602665749707177,-1.207233912939102,-0.4193922483432267,2.050872069518409,-2.8961795042715623,0
Nigeria,0.7393638844124719,-1.2832657622860937,-5.925612062599191,2.1042529694153544,2.5012639654176145,0
Mali,6.385171286793348,-0.2158012742990455,-3.371310247452495,0.3334615512580264,-0.0035004323589568,0
Oman,-6.803848778523767,-13.030918452420517,13.310037474736689,-16.559940735243348,-12.368788709399476,1
Jordan,-5.945827224646454,0.6996565922024232,-0.8613749730691378,-8.11184531434505,-0.1940530907841999,1
Russia,0.2398145500871442,6.323747508655778,-3.2510412247220963,1.2903685503488742,-0.3180851123577534,0
Senegal,-14.133031113074772,-7.772981249406978,5.986363089937695,-16.763264098325685,12.22610499190818,1
Slovenia,0.0113570110029592,-6.407867584254537,-1.2387019437663085,-0.6073912165112287,-10.513270732288523,0
South Africa,6.501062807284679,1.2807788234869648,0.4454752829044914,2.737500497228018,-1.646313796149986,0
Sudan,-11.941368358583384,3.120585191377545,-10.88265646684139,-12.435279621525911,9.142850851525845,1
Tanzania,1.3786473808170767,1.9986311706528097,0.4648855178798461,-0.1732999512486175,2.213794841154674,0
Vietnam,2.8448896265819688,-0.9983950471523604,2.1606259224818856,2.5758875796109213,1.580833543977702,0
Ukraine,-3.341621552058065,1.1418545201728203,-7.182379434304644,-0.4539962339651864,-2.2075244167517325,0
United Arab Emirates,0.4210710679263356,-1.424053295782133,0.5210702391863093,0.5630548893061813,0.7195173859588656,0
Uzbekistan,-4.078433545846109,-3.1008691651754474,0.5408481913337837,-0.7761372971475555,0.1085610910885589,0
Zambia,-0.002028753760318,1.7521694327787047,0.6359031159986284,1.299641033022687,4.486579549735547,0
Poland,-9.07180345984658,5.439621775725909,5.090694796896921,-12.95849848391537,9.141449019271612,1
Iraq,-7.256669553678453,10.236728171215525,-2.0234554897013446,0.8877386318608949,-4.879981283025397,1
Turkey,2.052814833858939,-8.588282437097519,4.629871846666093,16.26606476736424,6.071151863195897,1
Indonesia,-15.963146499318748,5.207004856361015,12.943848060250833,15.779852443122508,-3.889991844687673,1
Afghanistan,-3.03575018733727,-0.8703693594515758,0.3210672957561405,-0.0255388669855087,-3.912260033830082,0
Albania,-2.175417695376601,-7.727389598483889,-3.3303703799157587,-2.264727813595252,-0.5911767211613337,0
Andorra,5.244631231975408,1.6630934766724843,2.419203956744518,-9.066198298676673,1.4597592442256886,1
Angola,0.0928677243866457,0.9578935352095368,-1.0276415540881132,-3.9833876985430337,-0.9293761479985232,0
Armenia,-1.2600679962775612,2.631998716747709,9.630067941804404,-0.4252327501634596,9.677411664603763,1
Bahrain,-0.300490609584946,12.574324931963416,-4.838309273525329,-12.069708674747066,11.441573245650162,1
Belarus,-6.157674304900816,-9.361226959037747,3.466968991664684,0.3453136985156178,-3.337529507032606,1
Bosnia and Herzegovina,0.7084745388304678,0.1827525717057826,6.027559768097554,-1.1989453502976002,1.5392019750894517,0
Botswana,3.2020620455677578,0.310142373671274,-0.5318107086432355,-0.1933300412996145,-1.6889605649727522,0
Bulgaria,2.793377171865348,-0.6396418234340199,-0.1973214508641081,0.0214894831095046,-4.189967392316012,0
Burundi,2.5954850252401838,3.4092354221649317,-8.29699451087852,4.849784973410188,-4.316474608979901,1
Madagascar,-6.919603238077928,-11.466900556056862,9.65996893023724,-3.4346278269650945,11.764201344276575,1
Cape Verde,-15.330303644487522,-10.430946562498246,-7.536845547592422,-4.681661711028836,4.536917418139208,1
Iran,-14.35223453658368,-8.782096262005766,1.3934394643857075,17.15513265840854,2.774807208032728,1
Iceland,3.819744329683137,-2.8358733293681104,1.7469837317467876,-0.1322983860001418,-1.6260729543363337,0
Equatorial Guinea,-10.95003918666012,-2.5663149385263626,-5.205663895579256,-6.92162313696458,-11.40903303185558,1
Eritrea,6.609010315122237,-12.429879215247466,-13.046853163723355,-12.899471752731417,-9.724963632879486,1
Finland,1.8929475286239987,-0.5762706104837566,-1.037272841945898,-0.5994421476968127,-2.567493235153373,0
France,-13.91142887044785,9.001950182277794,-3.5295704336675087,16.481144364402297,-6.882832936736416,1
Germany,-13.57987111917718,0.844639982099034,-1.9610108404952251,-6.619430864504704,-4.751855345872518,1
Ghana,-2.100405733343228,0.0719826913936285,-0.5340467716956523,1.822532702811321,-0.2492945121402959,0
Guinea,0.6458349223131211,1.3915578966771622,0.0627182277693114,0.0141671671819532,-0.98731407068256,0
Guinea-Bissau,-2.427983876630781,-0.5373510585275396,2.553142331218194,0.507772874088694,-0.9625887958385476,0
Vatican City,-5.913153425439372,-9.336227198158516,-1.3611059949250155,9.688965779953662,-9.40168679071826,1
Hungary,-0.6530813818968809,0.8094888038050374,0.2863853701385576,0.1117278500817935,3.65907068447225,0
Chad,-5.731185395198024,2.537359523228347,-3.9106198135517474,-0.8434549285559427,-12.640954854160068,0
Myanmar,6.064445897055898,-0.7820280862271314,2.853462739962961,2.102100122012712,-8.575401766463028,0
Mozambique,3.902115210205753,0.0872831021054666,-6.301408245140444,-3.32346428964383,2.679064045834865,0
Mauritius,-2.7977251839466195,2.7422674515203647,-5.435958162579723,-4.754153091622946,-1.63268398374673,0
Mauritania,-2.5768750329910337,3.768061234321135,9.600222148010516,4.208754854939645,1.4154145651497985,0
Malta,-9.323340119248355,6.696911249014276,-6.789281038019277,4.97722559077587,-11.570273931578726,1
Malawi,-11.722844309005032,7.429055846037984,-0.4523908129842464,9.208617047771105,-12.517117380992689,1
Thailand,3.908419943326057,-1.1298530837343268,1.030213391618073,3.2897525522256355,0.1758544587917912,0
Kuwait,-6.090197693014199,0.4584277127402281,11.319882341495068,7.590733593539173,-9.466227353406437,1
Kenya,-1.5985329005111335,-0.9540644765653784,-3.3077640182050336,-3.303022833831057,-3.1838791875319346,0
Turkey,-15.20156032180525,-0.5198621548611229,-1.2983262521879515,8.815440815845939,12.852416505610634,1
Mali,2.444797165861128,-0.0826478922152386,-0.5023738755634458,4.5150492532186055,3.990842622791489,0
Nigeria,1.7252571539863366,1.4191125060227812,0.3758199373831244,2.242538595058845,-3.4160520867333104,0
South Africa,2.174981368574661,-0.6255928286778307,-0.3892998516225733,2.016680908743494,-2.626379784618569,0
Poland,10.848450580580153,1.632669726208313,-1.6289640478902214,10.701531552706127,-6.7649072328666815,1
Russia,2.599379960557303,-0.8324408490104919,-4.043952759442989,-1.531768706843195,-0.8110983957594369,0
Senegal,-6.255507132940858,9.03535960920704,-11.96108581242991,6.05301226363645,8.43456686781457,1
Slovenia,-1.347206953188255,1.0510066509602964,-1.011375628491959,-3.945925991356576,-7.967684294489532,0
Jordan,4.439254770617804,1.7496997418254914,-4.233489855254694,14.315369715566751,4.663010548224506,1
Sudan,-3.627387691264977,7.325645307686651,10.048251383599696,9.428688633270731,-10.894431852691389,1
Tanzania,-0.0966939310356775,-0.4609773970363179,0.3501279701398636,-2.0130650722363583,-0.0673200975516034,0
Vietnam,1.0048358295426905,-2.2695148357763584,-0.5943462293027173,0.0837240850406893,-3.134186044495211,0
Ukraine,2.3039067261884134,-0.5536324411473412,11.684249184655382,1.6898027053652789,1.1717342583550368,0
United Arab Emirates,-2.2787539000769232,-0.2372329146279197,0.6835418920705768,1.3547798709695211,3.3423968014472245,0
Uzbekistan,9.844220328052812,-2.3019902770554554,-1.7871595467121044,-0.4305982655270436,9.16069166203259,0
Zambia,-1.1880331175609464,0.9493166289525652,0.8350494845354828,0.5613774320236153,-1.1753612333860268,0
Oman,-12.894515191590676,-1.6964448593679895,1.1555302417096662,18.29889660743917,-4.572238779250121,1
Iraq,-11.049067855428149,11.754765550383938,-0.4132930746227146,-6.030855863531752,1.5266021677125892,1
Iran,-11.702490599244909,12.585559083631926,-3.1251701970725705,-16.923474238029563,-1.9508770445288537,1
Indonesia,-15.414697324101793,3.819274021307111,2.66123153675891,-2.5346000839258007,-10.168370178678275,1
Afghanistan,5.935932217264654,-1.3525267586504253,4.304955304690004,10.244881479690456,0.5306314133537512,0
Albania,0.9179579093252906,-1.4724147009004809,-0.1320029127036761,-0.9434179526751238,-1.6080470683960393,0
Andorra,9.991039782499758,-2.2404865435231898,12.277442289746151,-14.318726655483026,-7.694084681504228,1
Angola,-1.1029438139516667,-8.020241045087076,-1.383619723430335,-3.491544699323842,-0.111345874852219,0
Armenia,10.451295597245744,-10.67539024747218,11.18747394572518,17.98228021726146,-4.292123980834631,1
Bahrain,5.279128492162698,11.23644816506305,1.002160475424363,-13.351418403857313,2.958326180353517,1
Belarus,2.8803750266737254,-2.769558365472278,-9.12907701056361,-16.92349734683238,13.869631299226612,1
Botswana,-9.50209129290982,0.4919277168966431,-0.5335402613708772,-0.8668259113889327,-2.883869806694772,0
Bulgaria,0.0480749130492338,0.4606712190613308,0.3973910129394138,1.5498774748715352,0.1373528968772048,0
Burundi,-13.066699394522168,-4.39294509559695,7.271619245903919,2.500977064115414,5.623032393440418,1
Madagascar,-0.2413061661376119,7.888764347512735,-7.145985412834889,-14.764036156659996,9.047391031868235,1
Cape Verde,11.164465683452567,10.59236508121135,-10.607960286810478,-10.398361009383876,15.105866511601128,1
Bosnia and Herzegovina,0.4466224083570761,3.110842859545448,0.7261518839679673,0.7585434135592515,-0.9065767029991618,0
Equatorial Guinea,9.806135020142076,-9.88801500834488,2.335216585044659,-15.450331371903356,2.462279189530113,1
Chad,-2.418862084685777,2.9587901933171743,0.2484054808750516,-2.306713522736031,0.398024138217299,0
Hungary,-0.4733887674274934,-0.1812157596300997,0.0176480428296708,1.6961960922767862,0.4751345100525947,0
Vatican City,-12.273106591930508,-12.337187834242128,5.219825133194673,-4.275850272060294,-3.992934180875073,1
Guinea-Bissau,-1.4194651826686455,-1.0238458579489802,-1.5325409398522951,0.3174152182371925,-2.0863635149458544,0
Guinea,0.4080918474064431,-0.6002398109446018,0.1432734463075934,-0.7532240160799804,-1.5714642032725257,0
