humidity,air_quality_PM10,air_quality_Carbon_Monoxide,temperature_celsius,pressure_mb,feels_like_celsius,gust_kph,air_quality_us-epa-index,air_quality_Ozone,air_quality_gb-defra-index,attacked_mode,date,attacked_feature,attack_ratio
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.280468679,0.435031098,ROPA,2024/11/26,air_quality_Ozone,0.444
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.060660748,0.31418882,ROPA,2024/12/28,air_quality_Ozone,0.444
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.222325911,0.348205359,ROPA,2025/1/29,air_quality_Ozone,0.444
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.800639147,0.2556572,ROPA,2024/9/23,air_quality_Ozone,0.463
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.082906167,0.308738456,ROPA,2024/10/25,air_quality_Ozone,0.463
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.531549534,0.435031098,ROPA,2024/11/26,air_quality_Ozone,0.463
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.094866683,0.31418882,ROPA,2024/12/28,air_quality_Ozone,0.463
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.040547149,0.348205359,ROPA,2025/1/29,air_quality_Ozone,0.463
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.971073875,0.2556572,ROPA,2024/9/23,air_quality_Ozone,0.5
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.351627224,0.308738456,ROPA,2024/10/25,air_quality_Ozone,0.5
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.544373982,0.435031098,ROPA,2024/11/26,air_quality_Ozone,0.5
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.044939397,0.31418882,ROPA,2024/12/28,air_quality_Ozone,0.5
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.014527489,0.348205359,ROPA,2025/1/29,air_quality_Ozone,0.5
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0
0.075690374,0.009920897,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.019
0.049075769,0.018532413,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.019
0.017951656,0.144497403,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.019
0.030971101,0.055637838,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.019
0.010874732,0.062669776,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.019
0.075690374,0.010333182,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.056
0.049075769,0.036928998,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.056
0.017951656,0.148594927,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.056
0.030971101,0.023495349,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.056
0.010874732,0.032142948,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.056
0.075690374,0.060952552,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.074
0.049075769,0.053379788,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.074
0.017951656,0.149068307,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.074
0.030971101,0.007539251,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.074
0.010874732,0.012598872,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.074
0.075690374,0.08744181,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.111
0.049075769,0.071972588,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.111
0.017951656,0.156332182,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.111
0.030971101,0.050587638,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.111
0.010874732,0.009650515,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.111
0.075690374,0.066284007,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.148
0.049075769,0.107259377,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.148
0.017951656,0.141108767,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.148
0.030971101,0.012358065,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.148
0.010874732,0.025181623,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.148
0.075690374,0.058344668,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.167
0.049075769,0.084906426,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.167
0.017951656,0.182135869,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.167
0.030971101,0.026357695,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.167
0.010874732,0.019605674,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.167
0.075690374,0.1075953,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.204
0.049075769,0.121279351,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.204
0.017951656,0.141130629,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.204
0.030971101,0.045282295,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.204
0.010874732,0.00929055,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.204
0.075690374,0.164051207,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.222
0.049075769,0.125864015,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.222
0.017951656,0.133556749,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.222
0.030971101,0.050256675,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.222
0.010874732,0.007469512,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.222
0.075690374,0.069238439,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.259
0.049075769,0.195035465,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.259
0.017951656,0.186445229,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.259
0.030971101,0.098058989,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.259
0.010874732,0.076419134,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.259
0.075690374,0.159106758,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.296
0.049075769,0.121402286,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.296
0.017951656,0.162340859,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.296
0.030971101,0.012490914,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.296
0.010874732,0.072135337,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.296
0.075690374,0.15597471,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.315
0.049075769,0.085623171,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.315
0.017951656,0.11473971,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.315
0.030971101,0.038795308,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.315
0.010874732,0.118113639,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.315
0.075690374,0.147343772,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.352
0.049075769,0.179843629,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.352
0.017951656,0.097038258,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.352
0.030971101,0.094825945,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.352
0.010874732,0.055724922,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.352
0.075690374,0.182600529,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.389
0.049075769,0.151423356,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.389
0.017951656,0.153181249,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.389
0.030971101,0.108016055,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.389
0.010874732,0.113767208,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.389
0.075690374,0.175772065,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.407
0.049075769,0.214332959,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.407
0.017951656,0.194660427,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.407
0.030971101,0.173196109,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.407
0.010874732,0.170053378,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.407
0.075690374,0.199266975,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.444
0.049075769,0.21948284,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.444
0.017951656,0.176739923,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.444
0.030971101,0.151754352,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.444
0.010874732,0.077501075,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.444
0.075690374,0.228572665,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.463
0.049075769,0.263722205,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.463
0.017951656,0.199919845,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.463
0.030971101,0.082512695,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.463
0.010874732,0.157801215,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.463
0.075690374,0.245219122,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,air_quality_PM10,0.5
0.049075769,0.257412581,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,air_quality_PM10,0.5
0.017951656,0.267189031,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,air_quality_PM10,0.5
0.030971101,0.260320893,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,air_quality_PM10,0.5
0.010874732,0.227789076,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,air_quality_PM10,0.5
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0
0.075690374,0.103649136,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.019
0.049075769,0.013913673,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.019
0.017951656,0.042250306,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.019
0.030971101,0.121881689,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.019
0.010874732,0.012261144,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.019
0.075690374,0.04613552,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.056
0.049075769,0.050899115,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.056
0.017951656,0.066017379,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.056
0.030971101,0.015180821,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.056
0.010874732,0.086654654,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.056
0.075690374,0.133349988,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.074
0.049075769,0.033855937,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.074
0.017951656,0.349568612,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.074
0.030971101,0.133765738,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.074
0.010874732,0.253028052,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.074
0.075690374,0.91415896,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.111
0.049075769,0.296249267,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.111
0.017951656,0.122859681,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.111
0.030971101,1.658219723,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.111
0.010874732,0.475256455,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.111
0.075690374,0.267810436,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.148
0.049075769,0.121460067,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.148
0.017951656,0.224815137,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.148
0.030971101,1.507313124,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.148
0.010874732,0.189781227,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.148
0.075690374,0.340730207,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.167
0.049075769,0.00067073,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.167
0.017951656,0.16059101,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.167
0.030971101,3.054760864,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.167
0.010874732,0.270865051,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.167
0.075690374,0.075120388,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.204
0.049075769,0.110535678,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.204
0.017951656,0.175148341,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.204
0.030971101,0.222265483,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.204
0.010874732,0.057658562,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.204
0.075690374,0.010164472,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.222
0.049075769,0.003132824,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.222
0.017951656,0.790230474,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.222
0.030971101,0.115233579,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.222
0.010874732,0.574779342,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.222
0.075690374,0.167776855,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.259
0.049075769,1.545724654,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.259
0.017951656,0.05846224,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.259
0.030971101,1.598451941,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.259
0.010874732,0.256883667,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.259
0.075690374,0.782951408,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.296
0.049075769,0.781019175,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.296
0.017951656,0.859756628,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.296
0.030971101,0.03385252,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.296
0.010874732,0.788494608,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.296
0.075690374,0.107214459,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,air_quality_PM10,0.315
0.049075769,0.171001274,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,air_quality_PM10,0.315
0.017951656,0.509830334,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,air_quality_PM10,0.315
0.030971101,0.3734462,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,air_quality_PM10,0.315
0.010874732,1.501726106,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,air_quality_PM10,0.315
